dataset,column,family,data_type,null_count,null_pct,exact_unique_nonnull,min,max,mean,median,std,top1_value,top1_share_of_nonnull,mask_group,fraud_rate_if_null,fraud_rate_if_present,auc_nonnull,treatment,treatment_reason,description,potential_feature_role,v_redundant_with_at_r098
ieee,V178,V,double,450909,76.35536966166559,1236,0.0,1235.0,6.64928275239739,0.0,69.44711527472029,0.0,85.10717534071946,MG37,2.13435526902324,7.905837528915499,0.6718782421008651,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V168
ieee,V179,V,double,450909,76.35536966166559,921,0.0,920.0,4.86901189563922,0.0,50.4892456523782,0.0,85.71735502861112,MG37,2.13435526902324,7.905837528915499,0.6680082525484008,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V168
ieee,V180,V,double,450721,76.32353439225116,84,0.0,83.0,0.9241233308777776,0.0,6.112608108547408,0.0,87.93154006250938,MG36,2.128367659816161,7.917378897002552,0.5571535750011491,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V181,V,double,450909,76.35536966166559,25,0.0,24.0,0.2533319964764272,0.0,1.2489695741822489,0.0,89.89264561594489,MG37,2.13435526902324,7.905837528915499,0.5479685164697611,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V182,V,double,450909,76.35536966166559,84,0.0,83.0,0.8562425249407366,0.0,5.79291328185108,0.0,88.19101775393716,MG37,2.13435526902324,7.905837528915499,0.5569344665439734,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V183,V,double,450909,76.35536966166559,42,0.0,41.0,0.4846917948020138,0.0,2.9469714005983607,0.0,88.88284120288475,MG37,2.13435526902324,7.905837528915499,0.55459176873418,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V184,V,double,450721,76.32353439225116,17,0.0,16.0,0.1323639848661483,0.0,0.543696635632944,0.0,91.44322302405251,MG36,2.128367659816161,7.917378897002552,0.5603462176494711,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V185,V,double,450721,76.32353439225116,32,0.0,31.0,0.1739034036861943,0.0,0.6997303584001313,0.0,90.15727476237136,MG36,2.128367659816161,7.917378897002552,0.5572171083525943,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V186,V,double,450909,76.35536966166559,39,0.0,38.0,1.148799335391138,1.0,1.223524749988688,1.0,94.70318195816115,MG37,2.13435526902324,7.905837528915499,0.6421081814537378,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V187,V,double,450909,76.35536966166559,215,0.0,218.0,1.8437524618458647,1.0,9.884354744608398,1.0,93.15696371149672,MG37,2.13435526902324,7.905837528915499,0.6671071778096284,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V188,V,double,450721,76.32353439225116,31,0.0,30.0,1.014754790121514,1.0,0.6712041635760999,1.0,88.64317438974675,MG36,2.128367659816161,7.917378897002552,0.6414140636926076,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V189,V,double,450721,76.32353439225116,31,0.0,30.0,1.038313820010156,1.0,0.7925250705359875,1.0,88.08745592516038,MG36,2.128367659816161,7.917378897002552,0.6543718359924747,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V190,V,double,450909,76.35536966166559,43,0.0,42.0,1.2130830546225408,1.0,1.480313044672573,1.0,92.27607050010384,MG37,2.13435526902324,7.905837528915499,0.6741008372360133,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V191,V,double,450909,76.35536966166559,22,0.0,21.0,1.0589840364961935,1.0,0.6775248715389438,1.0,98.0355365212596,MG37,2.13435526902324,7.905837528915499,0.553152169928863,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V192,V,double,450909,76.35536966166559,45,0.0,44.0,1.23736133093654,1.0,2.635952030665325,1.0,97.39527755297892,MG37,2.13435526902324,7.905837528915499,0.5666573398280935,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V193,V,double,450909,76.35536966166559,38,0.0,37.0,1.149844948471328,1.0,1.7147861915328444,1.0,97.70323209029512,MG37,2.13435526902324,7.905837528915499,0.5599618388543213,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V194,V,double,450721,76.32353439225116,8,0.0,7.0,0.9457727490541342,1.0,0.3041568385783019,1.0,91.91097061200551,MG36,2.128367659816161,7.917378897002552,0.5573415604290957,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V195,V,double,450721,76.32353439225116,17,0.0,16.0,0.9542265357354864,1.0,0.3764182309481411,1.0,91.72787675494747,MG36,2.128367659816161,7.917378897002552,0.563493975234952,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V196,V,double,450909,76.35536966166559,39,0.0,38.0,1.084580071760569,1.0,1.1058298259237194,1.0,98.05200850813932,MG37,2.13435526902324,7.905837528915499,0.5460174121030933,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V197,V,double,450721,76.32353439225116,15,0.0,14.0,0.949384561468756,1.0,0.3368693536025838,1.0,91.84660167788356,MG36,2.128367659816161,7.917378897002552,0.5528108545732173,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V198,V,double,450721,76.32353439225116,22,0.0,21.0,0.9619508078301232,1.0,0.4930631764956345,1.0,91.74432659366752,MG36,2.128367659816161,7.917378897002552,0.5572890546056144,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V199,V,double,450909,76.35536966166559,46,0.0,45.0,1.270749332168358,1.0,1.6718567848837496,1.0,89.72148018706447,MG37,2.13435526902324,7.905837528915499,0.6935735836412584,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V200,V,double,450721,76.32353439225116,46,0.0,45.0,1.1199765410995643,1.0,1.2538482194050418,1.0,84.21602214291333,MG36,2.128367659816161,7.917378897002552,0.6842355520387023,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V201,V,double,450721,76.32353439225116,56,0.0,55.0,1.159105700941932,1.0,1.41861298039796,1.0,83.25907065563335,MG36,2.128367659816161,7.917378897002552,0.6965886517300319,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V202,V,double,450909,76.35536966166559,10970,0.0,104060.0,444.1471422209332,0.0,4683.811646485818,0.0,76.02967822331718,MG37,2.13435526902324,7.905837528915499,0.6674082854838765,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V167
ieee,V203,V,double,450909,76.35536966166559,14951,0.0,139777.0,1078.3275380768232,0.0,9105.575385189724,0.0,70.33323545630985,MG37,2.13435526902324,7.905837528915499,0.67952193878811,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V204,V,double,450909,76.35536966166559,12858,0.0,104060.0,686.9569308033108,0.0,6048.959055546111,0.0,72.80618200829329,MG37,2.13435526902324,7.905837528915499,0.6807217746449936,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V168
ieee,V205,V,double,450909,76.35536966166559,2240,0.0,55125.0,18.06041661917832,0.0,266.5444962969982,0.0,92.24312652634444,MG37,2.13435526902324,7.905837528915499,0.4963927497098949,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V206,V,double,450909,76.35536966166559,1780,0.0,55125.0,6.189360056666066,0.0,191.4733288056021,0.0,95.15651968402432,MG37,2.13435526902324,7.905837528915499,0.4922240448292171,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V207,V,double,450909,76.35536966166559,3246,0.0,55125.0,72.28409784694104,0.0,925.6733454011188,0.0,88.1509120467518,MG37,2.13435526902324,7.905837528915499,0.5008716170409564,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V208,V,double,450721,76.32353439225116,2552,0.0,3300.0,8.888193245857666,0.0,59.0469136901292,0.0,88.5881031905535,MG36,2.128367659816161,7.917378897002552,0.5114906546699624,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V209,V,double,450721,76.32353439225116,3451,0.0,8050.0,35.00187177443491,0.0,250.79992542312763,0.0,87.76632646492966,MG36,2.128367659816161,7.917378897002552,0.5106030491756812,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V210,V,double,450721,76.32353439225116,2836,0.0,3300.0,14.391834928471646,0.0,86.52341463153535,0.0,88.38212260136319,MG36,2.128367659816161,7.917378897002552,0.5124514100645385,2_KEEP_MISSING_INDICATOR,76.3% null; fraud rate 2.13% if null vs 7.92% if present (5.8pp gap). Use block-level indicator (MG36).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V211,V,double,450909,76.35536966166559,7624,0.0,92888.0,385.1370373715462,0.0,4541.821650798264,0.0,86.65482593406908,MG37,2.13435526902324,7.905837528915499,0.6540842808488907,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V167
ieee,V212,V,double,450909,76.35536966166559,8868,0.0,129006.0,765.9883389453579,0.0,7496.093894702179,0.0,85.10717534071946,MG37,2.13435526902324,7.905837528915499,0.6706348410309448,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V213,V,double,450909,76.35536966166559,8317,0.0,97628.0,536.3028021990133,0.0,5471.645143056905,0.0,85.71735502861112,MG37,2.13435526902324,7.905837528915499,0.666393042088958,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V168
ieee,V214,V,double,450909,76.35536966166559,2282,0.0,104060.0,38.43754734545601,0.0,571.8322354893169,0.0,89.89264561594489,MG37,2.13435526902324,7.905837528915499,0.5474950862649547,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V215,V,double,450909,76.35536966166559,2747,0.0,104060.0,133.20821668528237,0.0,1040.4500224690598,0.0,88.19101775393716,MG37,2.13435526902324,7.905837528915499,0.5567034698953205,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V216,V,double,450909,76.35536966166559,2532,0.0,104060.0,71.1071429504061,0.0,680.2651886930687,0.0,88.88284120288475,MG37,2.13435526902324,7.905837528915499,0.5542823304686384,2_KEEP_MISSING_INDICATOR,76.4% null; fraud rate 2.13% if null vs 7.91% if present (5.8pp gap). Use block-level indicator (MG37).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V217,V,double,460110,77.91343516103905,304,0.0,303.0,1.0546193360423215,0.0,9.547317723718352,0.0,75.35459633519896,MG43,2.2757601443133164,7.814153185616806,0.716264961038942,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V218,V,double,460110,77.91343516103905,401,0.0,400.0,1.7257839454113315,0.0,13.91982232522502,0.0,69.25860614889213,MG43,2.2757601443133164,7.814153185616806,0.7377463265197756,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V219,V,double,460110,77.91343516103905,379,0.0,378.0,1.3671317948324773,0.0,12.043985454664664,0.0,72.32768534846278,MG43,2.2757601443133164,7.814153185616806,0.734394872037283,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V217
ieee,V220,V,double,449124,76.0531039387679,26,0.0,25.0,0.1694716298014369,0.0,1.0024593665772294,0.0,94.08199920801042,MG30,2.15552943062495,7.765740793121005,0.5157331974162427,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V221,V,double,449124,76.0531039387679,77,0.0,384.0,1.27491231543814,1.0,2.728782225081769,1.0,58.490552695593145,MG30,2.15552943062495,7.765740793121005,0.5903736447884601,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V222,V,double,449124,76.0531039387679,76,0.0,384.0,1.3590046387961758,1.0,2.9137614925273416,1.0,56.80686768116762,MG30,2.15552943062495,7.765740793121005,0.608409155599716,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V223,V,double,460110,77.91343516103905,17,0.0,16.0,0.0931534156252395,0.0,0.4022304790510607,0.0,92.39822126811316,MG43,2.2757601443133164,7.814153185616806,0.503956565667914,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V224,V,double,460110,77.91343516103905,79,0.0,144.0,0.3947481407651614,0.0,3.4432971625776667,0.0,85.91045004983516,MG43,2.2757601443133164,7.814153185616806,0.5297068005402576,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V225,V,double,460110,77.91343516103905,35,0.0,51.0,0.191758031127808,0.0,1.29081510420345,0.0,89.1842367553477,MG43,2.2757601443133164,7.814153185616806,0.5225971078508264,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V226,V,double,460110,77.91343516103905,81,0.0,242.0,0.2476117457640113,0.0,2.7564386315972285,0.0,93.82120677758184,MG43,2.2757601443133164,7.814153185616806,0.518719394655336,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V227,V,double,449124,76.0531039387679,50,0.0,360.0,0.1479747694744583,0.0,2.04935613134401,0.0,90.82140634723086,MG30,2.15552943062495,7.765740793121005,0.5299192142387723,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V228,V,double,460110,77.91343516103905,55,0.0,54.0,1.3519282373687036,1.0,1.4097169661936475,1.0,85.15372230315111,MG43,2.2757601443133164,7.814153185616806,0.68030738046869,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V229,V,double,460110,77.91343516103905,91,0.0,176.0,1.638710419382044,1.0,4.316009497529962,1.0,79.74162385954152,MG43,2.2757601443133164,7.814153185616806,0.7122721830150682,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V230,V,double,460110,77.91343516103905,66,0.0,65.0,1.465475734110251,1.0,2.12277464145755,1.0,82.687265199724,MG43,2.2757601443133164,7.814153185616806,0.7032723317454657,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V231,V,double,460110,77.91343516103905,294,0.0,293.0,0.7655064019014031,0.0,8.877084536326002,0.0,86.54834010580387,MG43,2.2757601443133164,7.814153185616806,0.6911187646985755,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V217
ieee,V232,V,double,460110,77.91343516103905,338,0.0,337.0,1.0055968718853026,0.0,10.46021290086796,0.0,84.80947634746607,MG43,2.2757601443133164,7.814153185616806,0.7125992239932925,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V217
ieee,V233,V,double,460110,77.91343516103905,333,0.0,332.0,0.9083876408801655,0.0,10.149845016536045,0.0,85.68274170052902,MG43,2.2757601443133164,7.814153185616806,0.7041461342545814,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),V217
ieee,V234,V,double,449124,76.0531039387679,122,0.0,121.0,2.0928466368727725,0.0,11.3229959524805,0.0,85.15019516886349,MG30,2.15552943062495,7.765740793121005,0.576005316652309,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V235,V,double,460110,77.91343516103905,24,0.0,23.0,0.1841064172352986,0.0,0.9026359237523096,0.0,90.25837614045848,MG43,2.2757601443133164,7.814153185616806,0.5652648721715015,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V236,V,double,460110,77.91343516103905,46,0.0,45.0,0.3076669477880855,0.0,2.1523237159647155,0.0,88.60384880778962,MG43,2.2757601443133164,7.814153185616806,0.5897412517208478,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V237,V,double,460110,77.91343516103905,40,0.0,39.0,0.253499961665261,0.0,1.7166271703668523,0.0,89.4801809399678,MG43,2.2757601443133164,7.814153185616806,0.5777578391716972,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V238,V,double,449124,76.0531039387679,24,0.0,23.0,0.1279558182949595,0.0,0.574655396441056,0.0,92.03909034338406,MG30,2.15552943062495,7.765740793121005,0.5608810717303082,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V239,V,double,449124,76.0531039387679,24,0.0,23.0,0.1369646998925157,0.0,0.6162581244680572,0.0,91.72441590767664,MG30,2.15552943062495,7.765740793121005,0.5705622550374652,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V240,V,double,460110,77.91343516103905,6,0.0,7.0,1.0009967032124512,1.0,0.0495220140431876,1.0,99.92333052211914,MG43,2.2757601443133164,7.814153185616806,0.5004073173991155,4_DROP_LOW_INFO,"Near-constant (99.923% one value); only 100 minority rows. Its missingness is captured by the block indicator, not by this column.",Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V241,V,double,460110,77.91343516103905,5,0.0,5.0,1.0002376753814306,1.0,0.0226633848357829,1.0,99.97239898796288,MG43,2.2757601443133164,7.814153185616806,0.5001130578362595,4_DROP_LOW_INFO,"Near-constant (99.972% one value); only 36 minority rows. Its missingness is captured by the block indicator, not by this column.",Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V242,V,double,460110,77.91343516103905,21,0.0,20.0,1.1134631603158782,1.0,0.6601077390664223,1.0,94.02744767308134,MG43,2.2757601443133164,7.814153185616806,0.6746930266581693,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V243,V,double,460110,77.91343516103905,43,0.0,57.0,1.178386874185387,1.0,1.3989472405626506,1.0,92.19121367783484,MG43,2.2757601443133164,7.814153185616806,0.694628328870007,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V244,V,double,460110,77.91343516103905,23,0.0,22.0,1.1185616805949552,1.0,0.6988043708053023,1.0,93.98374607068926,MG43,2.2757601443133164,7.814153185616806,0.6792510049175624,2_KEEP_MISSING_INDICATOR,77.9% null; fraud rate 2.28% if null vs 7.81% if present (5.5pp gap). Use block-level indicator (MG43).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
ieee,V245,V,double,449124,76.0531039387679,58,0.0,262.0,0.8766193358601573,1.0,1.8210582475280448,1.0,72.83122136109068,MG30,2.15552943062495,7.765740793121005,0.5694274087789856,2_KEEP_MISSING_INDICATOR,76.1% null; fraud rate 2.16% if null vs 7.77% if present (5.6pp gap). Use block-level indicator (MG30).,Vesta-engineered feature (masked: ranking/counting/entity relations),numeric (count/flag-like),
